id,fecha,año,mes,día,hora,hh,dirección,tipo de calle,comuna,xy (caba),pos x,pos y,participantes,acusado,rol acusado,n_victimas,victima,sexo,edad,fecha fallecimiento,día semana,barrios
2019-0013,2019-02-20,2019,2,20,07:30:00,7.0,salvigny y mom,calle,7,point (102701.07793891 98301.55899449),-58.43383830,-34.64457699,peaton-auto,auto,peaton,1,peaton,masculino,39.0,2019-03-02,miércoles,flores - parque chacabuco
2019-0021,2019-03-15,2019,3,15,22:50:00,22.0,boyaca av. y yerbal,avenida,7,point (100537.72694403 100405.74808196),-58.45743597,-34.62561234,moto-auto,auto,conductor,1,moto,masculino,23.0,2019-03-16,viernes,flores - parque chacabuco
2019-0030,2019-04-09,2019,4,9,16:00:00,16.0,"alvarez, donato, tte. gral. y yerbal",calle,7,point (100800.05107565 100531.46552448),-58.45457546,-34.62447891,moto-cargas,cargas,conductor,1,moto,masculino,25.0,2019-04-09,martes,flores - parque chacabuco
2019-0034,2019-04-21,2019,4,21,09:08:00,9.0,"moreno, perito av. 3050",avenida,7,point (100726.63402530 97597.06610219),-58.45537373,-34.65093074,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,,2019-04-21,domingo,flores - parque chacabuco
2019-0039,2019-05-09,2019,5,9,03:05:00,3.0,san pedrito av. y directorio av.,avenida,7,point (99615.63172945 99306.93173343),-58.46749188,-34.63551751,moto-auto,auto,conductor,1,moto,masculino,28.0,2019-05-09,jueves,flores - parque chacabuco
2019-0040,2019-05-09,2019,5,9,12:45:00,12.0,puan y santander,calle,7,point (101894.68493124 99164.78448252),-58.44263580,-34.63679732,moto-sd,,conductor,1,moto,masculino,44.0,2019-05-15,jueves,flores - parque chacabuco
2019-0056,2019-06-29,2019,6,29,17:16:00,17.0,boyaca av. 305,avenida,7,point (100414.85185956 100661.22751226),-58.45877601,-34.62330939,peaton-auto,auto,peaton,1,peaton,femenino,75.0,2019-06-29,sábado,flores - parque chacabuco
2019-0064,2019-08-06,2019,8,6,03:15:00,3.0,boyaca av. y avellaneda av.,avenida,7,point (100337.26455822 100756.41076314),-58.45962210,-34.62245140,moto-auto,auto,conductor,1,moto,masculino,20.0,2019-08-06,martes,flores - parque chacabuco
2019-0066,2019-08-11,2019,8,11,21:15:00,21.0,riestra av. y bolivar (no oficial),avenida,7,point (101964.06573044 97768.88820027),-58.44187596,-34.64938031,peaton-auto,auto,peaton,1,peaton,masculino,40.0,2019-08-11,domingo,flores - parque chacabuco
2019-0084,2019-09-27,2019,9,27,11:45:00,11.0,tandil y lafuente,calle,7,point (99777.28948169 99222.14556838),-58.46572884,-34.63628186,bicicleta-cargas,cargas,ciclista,1,bicicleta,femenino,40.0,2019-09-27,viernes,flores - parque chacabuco
2020-0002,2020-01-05,2020,1,5,20:00:00,20.0,saraza y varela av.,avenida,7,point (101201.50959665 98092.52358781),-58.45019436,-34.64646409,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,36.0,2020-01-07,domingo,flores - parque chacabuco
2020-0035,2020-08-04,2020,8,4,05:30:00,5.0,autopista 25 de mayo y pumacahua,autopista,7,point (101156.55025059 99210.16912341),-58.45068621,-34.63638927,moto-pasajeros,pasajeros,conductor,1,moto,masculino,40.0,2020-08-04,martes,flores - parque chacabuco
2020-0041,2020-09-28,2020,9,28,01:45:00,1.0,"curapaligue y peron, eva av.",avenida,7,point (101448.28844783 99373.44893645),-58.44750470,-34.63491705,moto-pasajeros,pasajeros,conductor,1,moto,masculino,34.0,2020-09-28,lunes,flores - parque chacabuco
2020-0071,2020-12-17,2020,12,17,23:00:00,23.0,san pedrito av. y directorio av.,avenida,7,point (99615.63172945 99306.93173343),-58.46749188,-34.63551751,peaton-auto,auto,peaton,1,peaton,masculino,4.0,2020-12-17,jueves,flores - parque chacabuco
2020-0074,2020-12-20,2020,12,20,21:00:00,21.0,bogota y nazca av.,avenida,7,point (99284.33566289 100204.74520997),-58.47110424,-34.62742408,auto-auto,auto,conductor,1,auto,masculino,39.0,2020-12-20,domingo,flores - parque chacabuco
2020-0078,2020-12-25,2020,12,25,05:50:00,5.0,barco centenera del 1118,calle,7,point (102405.37940842 99677.09327308),-58.43706741,-34.63217813,bicicleta-pasajeros,pasajeros,ciclista,1,bicicleta,masculino,26.0,2020-12-25,viernes,flores - parque chacabuco
2021-0003,2021-01-10,2021,1,10,07:40:00,7.0,autopista 25 de mayo km. 3.7,autopista,7,point (103005.63484321 99983.28177809),-58.43052224,-34.62941648,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,27.0,2021-01-10,domingo,flores - parque chacabuco
2021-0028,2021-03-29,2021,3,29,17:20:00,17.0,"corea av. y torres y tenorio, pres.",avenida,7,point (102000.84898999 98412.66166222),-58.44147621,-34.64357704,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,,2021-03-29,lunes,flores - parque chacabuco
2021-0029,2021-03-31,2021,3,31,18:05:00,18.0,"falcon, ramon l.,cnel. y san pedrito av.",avenida,7,point (99478.13530470 99680.01615001),-58.46899119,-34.63215432,auto-auto,auto,conductor,1,auto,masculino,26.0,2021-04-02,miércoles,flores - parque chacabuco
2021-0063,2021-08-02,2021,8,2,04:40:00,4.0,"alberdi, juan bautista av. 2906",avenida,7,point (99521.99764944 99532.20302798),-58.46851293,-34.63348678,auto-auto,auto,pasajero_acompañante,1,auto,femenino,31.0,2021-08-02,lunes,flores - parque chacabuco
2021-0076,2021-10-16,2021,10,16,06:15:00,6.0,"moreno, perito av. 2152",avenida,7,point (102153.60977503 97595.73281258),-58.43980799,-34.65094083,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,31.0,2021-10-16,sábado,flores - parque chacabuco
2021-0093,2021-12-13,2021,12,13,17:10:00,17.0,riestra av. y mom,avenida,7,point (102728.60090138 98186.24929177),-58.43353773,-34.64561636,moto-auto,auto,pasajero_acompañante,1,moto,femenino,18.0,2021-12-18,lunes,flores - parque chacabuco
2016-0026,2016-02-28,2016,2,28,07:30:00,7.0,holmberg y vedia,calle,12,point (97350.75566590 109083.19420265),-58.49216191,-34.54738649,auto-objeto fijo,objeto fijo,conductor,1,auto,masculino,30.0,2016-03-04,domingo,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0029,2016-03-04,2016,3,4,17:30:00,17.0,cabildo av. y deheza,avenida,12,point (99037.31284333 109733.12041651),-58.47378664,-34.54153077,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,38.0,2016-03-04,viernes,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0053,2016-04-22,2016,4,22,09:30:00,9.0,triunvirato av. y olazabal av.,avenida,12,point (98073.80557770 105955.73972818),-58.48429180,-34.57558053,peaton-pasajeros,pasajeros,peaton,1,peaton,masculino,38.0,2016-04-22,viernes,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0081,2016-06-22,2016,6,22,07:42:00,7.0,"larralde, crisologo av. y machain",avenida,12,point (97805.54034401 107789.89169078),-58.48721060,-34.55904606,moto-auto,auto,conductor,1,moto,masculino,40.0,,miércoles,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0088,2016-07-11,2016,7,11,15:30:00,15.0,ceretti y nuã‘ez,calle,12,point (96492.89040317 106832.19475660),-58.50151750,-34.56767549,peaton-auto,auto,peaton,1,peaton,femenino,70.0,2016-07-14,lunes,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0100,2016-08-03,2016,8,3,23:27:00,23.0,"paz, gral. av. y donado",gral paz,12,point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,57.0,2016-08-03,miércoles,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0115,2016-09-02,2016,9,2,11:50:00,11.0,arias y tronador,calle,12,point (97608.87024259 108884.67029908),-58.48935041,-34.54917673,sd-cargas,cargas,,1,,masculino,,,viernes,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0119,2016-09-04,2016,9,4,06:40:00,6.0,"larralde, crisologo av. y triunvirato av.",avenida,12,point (96944.69676081 107291.52292157),-58.49659234,-34.56353635,sd-sd,,pasajero_acompañante,1,,femenino,,,domingo,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0169,2016-12-15,2016,12,15,15:30:00,15.0,"nuã‘ez y balbin, ricardo, dr. av.",avenida,12,point (98526.50846677 108043.08552265),-58.47935434,-34.55676497,moto-pasajeros,pasajeros,conductor,1,moto,masculino,24.0,2016-12-16,jueves,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0170,2016-12-19,2016,12,19,17:10:00,17.0,"paz, gral. av. 4500",gral paz,12,point (96082.96647324 107261.96873833),-58.50598256,-34.56379980,moto-auto,auto,pasajero_acompañante,1,moto,masculino,21.0,2016-12-19,lunes,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0011,2017-01-22,2017,1,22,02:30:00,2.0,"paz, gral. av. y balbin, ricardo, dr. av.",gral paz,12,point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,moto-objeto fijo,objeto fijo,pasajero_acompañante,1,moto,femenino,29.0,2017-01-22,domingo,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0014,2017-01-28,2017,1,28,08:27:34,8.0,donado y arias,avenida,12,point (97378.59173196 108741.41437861),-58.49185972,-34.55046754,multiple,multiple,pasajero_acompañante,1,moto,femenino,22.0,2017-01-28,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0036,2017-03-29,2017,3,29,18:00:00,18.0,"paz, gral. av. y campana",gral paz,12,point (95300.18060161 105287.23850698),-58.51452347,-34.58159762,moto-pasajeros,pasajeros,pasajero_acompañante,2,moto,femenino,,2017-03-29,miércoles,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0036,2017-03-29,2017,3,29,18:00:00,18.0,"paz, gral. av. y campana",gral paz,12,point (95300.18060161 105287.23850698),-58.51452347,-34.58159762,moto-pasajeros,pasajeros,conductor,2,moto,masculino,20.0,2017-03-29,miércoles,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0055,2017-05-09,2017,5,9,08:30:00,8.0,de los constituyentes av. 4900,avenida,12,point (97032.68537217 105507.05805581),-58.49563989,-34.57962262,auto-auto,auto,conductor,1,auto,masculino,32.0,2017-05-09,martes,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0072,2017-06-03,2017,6,3,23:20:00,23.0,de los constituyentes av. y vallejos,avenida,12,point (97389.59663507 105213.53381695),-58.49175088,-34.58226957,auto-auto,auto,conductor,1,auto,masculino,25.0,2017-06-03,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0091,2017-07-15,2017,7,15,13:00:00,13.0,"superi y paz, gral. av.",gral paz,12,point (97850.57417090 109546.39428377),-58.48671535,-34.54321216,moto-sd,,conductor,1,moto,masculino,58.0,2017-07-15,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0108,2017-09-02,2017,9,2,04:53:08,4.0,"paz, gral. av. y machain",gral paz,12,point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,auto-objeto fijo,auto,pasajero_acompañante,2,objeto fijo,masculino,17.0,2017-09-02,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0108,2017-09-02,2017,9,2,04:53:08,4.0,"paz, gral. av. y machain",gral paz,12,point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,auto-objeto fijo,auto,pasajero_acompañante,2,objeto fijo,masculino,10.0,2017-09-02,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2017-0116,2017-09-20,2017,9,20,22:24:00,22.0,"paz, gral. av. 5750",gral paz,12,point (95357.86744200 105380.41895972),-58.51389422,-34.58075791,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,22.0,2017-09-20,miércoles,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0013,2018-01-28,2018,1,28,08:15:00,8.0,congreso av. y galvan,avenida,12,point (97860.62977748 106812.00802724),-58.48661286,-34.56786129,moto-auto,auto,conductor,1,moto,masculino,44.0,2018-01-28,domingo,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0054,2018-05-22,2018,5,22,11:15:00,11.0,lugones 2430,calle,12,point (98495.84519532 106440.03052817),-58.47969138,-34.57121563,peaton-bicicleta,bicicleta,peaton,1,peaton,femenino,86.0,2018-05-25,martes,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0088,2018-08-17,2018,8,17,16:36:00,16.0,"paz, gral. av. y balbin, ricardo, dr. av.",gral paz,12,point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,moto-cargas,cargas,conductor,1,moto,masculino,,2018-08-17,viernes,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0101,2018-09-21,2018,9,21,00:15:00,0.0,"paz, gral. av. y zapiola",gral paz,12,point (98376.44189669 109821.71138325),-58.48098594,-34.54073130,multiple,multiple,conductor,1,auto,masculino,,2018-09-21,viernes,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0120,2018-11-09,2018,11,9,13:34:00,13.0,monroe y alvarez thomas av.,avenida,12,point (98237.46824855 106343.83342545),-58.48250732,-34.57208238,peaton-auto,auto,peaton,1,peaton,femenino,51.0,2018-11-20,viernes,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0127,2018-11-19,2018,11,19,09:14:00,9.0,"paz, gral. av. y de los constituyentes av.",gral paz,12,point (95720.94836751 106663.03756022),-58.50993046,-34.56919739,moto-moto,moto,conductor,1,moto,masculino,29.0,2018-11-19,lunes,coghlan - saavedra - villa pueyrredon - villa urquiza
2018-0142,2018-12-25,2018,12,25,13:30:00,13.0,"paz, gral. av. 5172",gral paz,12,point (95716.93710226 106295.47905158),-58.50997604,-34.57251072,cargas-pasajeros,pasajeros,pasajero_acompañante,1,cargas,masculino,32.0,2019-01-01,martes,coghlan - saavedra - villa pueyrredon - villa urquiza
2019-0087,2019-10-21,2019,10,21,21:00:00,21.0,alvarez thomas av. y mendoza,avenida,12,point (98491.73236150 106110.45743791),-58.47973681,-34.57418656,moto-moto,moto,conductor,1,moto,masculino,41.0,2019-10-21,lunes,coghlan - saavedra - villa pueyrredon - villa urquiza
2019-0100,2019-12-05,2019,12,5,17:30:00,17.0,de los constituyentes av. 4300,avenida,12,point (97512.85370485 105056.21473822),-58.49040794,-34.58368803,moto-auto,auto,conductor,1,moto,masculino,38.0,2019-12-18,jueves,coghlan - saavedra - villa pueyrredon - villa urquiza
2020-0055,2020-11-19,2020,11,19,12:30:00,12.0,olazabal av. 5437,avenida,12,point (97544.91851020 105610.70316243),-58.49005682,-34.57868970,peaton-cargas,cargas,peaton,1,peaton,masculino,91.0,2020-12-11,jueves,coghlan - saavedra - villa pueyrredon - villa urquiza
2020-0065,2020-12-05,2020,12,5,16:00:00,16.0,"paz, gral. av. y goyeneche, roberto parque av.",gral paz,12,point (97243.88021302 108974.21974638),-58.49332664,-34.54836855,moto-auto,auto,conductor,1,moto,masculino,24.0,2020-12-06,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2020-0079,2020-12-27,2020,12,27,04:15:00,4.0,"paz, gral. av. y goyeneche, roberto parque av.",gral paz,12,point (97243.88021302 108974.21974638),-58.49332664,-34.54836855,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,28.0,2020-12-27,domingo,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0010,2021-01-23,2021,1,23,08:00:00,8.0,"paz, gral. av. y balbin, ricardo, dr. av.",gral paz,12,point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,moto-auto,auto,conductor,1,moto,masculino,28.0,2021-01-23,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0019,2021-02-21,2021,2,21,01:20:00,1.0,"triunvirato av. y larralde, crisologo av.",avenida,12,point (96944.69676081 107291.52292157),-58.49659234,-34.56353635,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,30.0,2021-02-21,domingo,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0027,2021-03-16,2021,3,16,15:30:00,15.0,"paz, gral. av. y donado",gral paz,12,point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,moto-cargas,cargas,conductor,1,moto,femenino,19.0,2021-03-16,martes,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0048,2021-06-03,2021,6,3,09:58:00,9.0,capdevila y congreso av.,avenida,12,point (97525.48112402 106595.29222041),-58.49026573,-34.56981410,bicicleta-auto,auto,ciclista,1,bicicleta,masculino,44.0,2021-06-23,jueves,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0058,2021-07-21,2021,7,21,00:40:00,0.0,"paz, gral. av. y vedia",gral paz,12,point (97603.26759351 109241.33811464),-58.48941042,-34.54596153,peaton-auto,auto,peaton,1,peaton,masculino,24.0,2021-07-21,miércoles,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0074,2021-09-20,2021,9,20,15:00:00,15.0,"paz, gral. av. y balbin, ricardo, dr. av.",gral paz,12,point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,multiple,multiple,conductor,1,moto,masculino,55.0,2021-09-20,lunes,coghlan - saavedra - villa pueyrredon - villa urquiza
2021-0085,2021-11-20,2021,11,20,18:30:00,18.0,"paz, gral. av. y ezeiza",gral paz,12,point (95465.98721454 105701.33171467),-58.51271409,-34.57786555,moto-objeto fijo,objeto fijo,conductor,1,moto,masculino,49.0,2021-11-20,sábado,coghlan - saavedra - villa pueyrredon - villa urquiza
2016-0035,2016-03-13,2016,3,13,06:00:00,6.0,corrientes av. y callao av.,avenida,3,point (106513.41423248 102752.75354401),-58.39228965,-34.60443527,moto-pasajeros,pasajeros,conductor,1,moto,masculino,34.0,2016-03-13,domingo,balvanera - san cristobal
2016-0039,2016-03-23,2016,3,23,01:50:00,1.0,"mitre, bartolome y pueyrredon av.",avenida,3,point (105252.60308563 102264.96028996),-58.40603217,-34.60883960,moto-pasajeros,pasajeros,conductor,1,moto,masculino,20.0,2016-03-23,miércoles,balvanera - san cristobal
2016-0069,2016-05-23,2016,5,23,03:30:00,3.0,entre rios av. y filiberto,avenida,3,point (106612.54991859 100244.75667446),-58.39118948,-34.62704273,auto-cargas,cargas,conductor,1,auto,masculino,30.0,2016-05-23,lunes,balvanera - san cristobal
2016-0078,2016-06-13,2016,6,13,23:01:00,23.0,belgrano av. y jujuy av.,avenida,3,point (105354.74322032 101621.63182427),-58.40491455,-34.61463830,moto-moto,moto,conductor,1,moto,masculino,30.0,,lunes,balvanera - san cristobal
2016-0098,2016-07-27,2016,7,27,16:08:00,16.0,san juan av. y alberti,avenida,3,point (105765.97394356 100631.47718024),-58.40042405,-34.62356174,moto-cargas,cargas,conductor,1,moto,femenino,43.0,,miércoles,balvanera - san cristobal
2016-0132,2016-10-10,2016,10,10,02:30:00,2.0,san juan av. y 24 de noviembre,avenida,3,point (104853.84131654 100497.93573387),-58.41036975,-34.62477021,auto-pasajeros,pasajeros,pasajero_acompañante,1,auto,masculino,30.0,2016-10-10,lunes,balvanera - san cristobal
2016-0156,2016-11-26,2016,11,26,19:40:00,19.0,independencia av. y dean funes,avenida,3,point (105219.14271583 101089.92439911),-58.40638983,-34.61943202,moto-pasajeros,pasajeros,conductor,1,moto,masculino,23.0,2016-11-30,sábado,balvanera - san cristobal
2016-0178,2016-12-30,2016,12,30,16:18:00,16.0,republica bolivariana de venezuela y saavedra,calle,3,point (105541.07964363 101532.48653010),-58.40288226,-34.61544091,multiple,multiple,peaton,1,peaton,femenino,7.0,,viernes,balvanera - san cristobal
2017-0031,2017-03-11,2017,3,11,01:30:00,1.0,24 de noviembre y pavon,calle,3,point (104889.75647602 100057.93817815),-58.40997560,-34.62873635,auto-objeto fijo,objeto fijo,pasajero_acompañante,1,auto,masculino,70.0,2017-03-11,sábado,balvanera - san cristobal
2017-0073,2017-06-04,2017,6,4,09:00:00,9.0,corrientes av. y ecuador,avenida,3,point (105089.38820014 102773.44772064),-58.40781467,-34.60425669,moto-auto,auto,conductor,1,moto,masculino,19.0,2017-06-04,domingo,balvanera - san cristobal
